Gene_Symbol,Gene_Length
TSPAN31,3242
TRIB2,25860
PRKCB,384632
TGM2,36836
FIGNL2,14025
RFFL,80217
WASF2,85944
GIGYF2,163274
NUPL2,19184
TM9SF2,62674
SEPSECS,40577
C3orf52,31891
SELRC1,12024
VPS13B,864320
MST1R,16870
AMT,5900
LOC100507032,15041
ARHGEF19,14505
ANKH,166978
EFTUD2,49338
SSNA1,1768
FFAR3,1901
KIAA1147,45425
USB1,20250
TMBIM1,18363
SHFM1,21124
LZTFL1,92406
C22orf43,23869
PKIB,254456
PGM5,174162
MIR3652,130
ECT2,70789
ADORA2A,14795
QSOX1,43201
LRRFIP1,154066
SOX30,26741
PDCD7,16457
NID1,89349
RCL1,68230
ARAP1,67320
MBD2,73187
COX6B2,5112
ZRSR2,32808
GNA11,27046
SPTB,76865
MRPL48,76739
ZFHX3,275748
TNFRSF10A,33710
SLC35B3,22493
SNX27,86897
NUDT18,2549
EIF3E,46987
TMEM53,20598
UBA52,5656
XRCC4,276262
OR2W3,944
ARL4D,2151
RBL2,57209
AUNIP,25351
VAMP8,4542
PHF8,108456
PSMD6,13461
HBS1L,94519
PPIF,7869
FAM163B,1831
LPIN1,149828
EPOR,7137
CDS2,71126
MRPS33,8820
TBL3,6687
PSEN1,87256
NMD3,30696
GNG5,8256
ZNF707,10933
LOC81691,43223
PDE12,5787
ZSCAN30,39173
MIR3661,95
TRAF3IP2,50896
NINJ1,12799
RNASE1,1521
PRKACB,160436
TRPV1,43965
HSD17B14,23660
PPP1R14A,5354
MPPE1,25324
GATAD2B,118248
TDRD9,124187
FLJ42102,17608
EMC9,2623
GOLT1B,16638
ECI2,19904
ADCY9,153536
B4GALT4,29163
TMEM68,34565
ELK1,15084
NIPSNAP3B,9840
SNORD88C,96
CLK4,24389
AMD1,20926
ANKRD11,222940
CCRL1,5288
CDCA8,17318
SPA17,20947
CNBD1,516279
ADARB1,151985
CALM2,16519
ROBO4,13717
LOC440311,1701
TPI1,3526
RAPGEFL1,17664
PIR-FIGF,145719
ZNF114,16209
GPR124,47103
MIPEP,159259
VMP1,133089
PPAN-P2RY11,9165
SNAPC2,2942
HIST1H2BC,437
FBN2,280134
DPH5,36182
ZNF35,12050
CYP2S1,14329
FLJ38109,56053
SKA1,19146
ZNHIT1,6486
SLC7A8,58365
LIN37,6158
PFN4,7907
ANKRD50,48683
LOC100128361,2485
ABCA1,147243
DNAJB4,12359
GNG3,1612
PLIN4,15524
PLTP,13744
TSPAN13,30810
BBS1,22965
C1GALT1,66034
MORN1,70297
BZRAP1,27564
ZNF341,60267
SEMA7A,24669
SRP72,36085
MIPOL1,353346
JKAMP,20920
KDM5B,81017
BEX1,1587
MMP15,21522
PIGV,10440
DPP3,29646
RTN4,78407
TBC1D2,56723
PNKP,6362
DBP,6822
LBH,28502
NDUFAF5,33395
HLTF,56437
MFSD9,19671
SLC3A2,32871
SAMD4A,225703
MRPL16,4737
PTPLA,27415
DUS2L,56379
LETMD1,12125
FBXL8,4186
PSMA5,27455
RET,53280
NBPF16,18910
IQCK,141081
NPL,40935
PIM1,5282
CCDC94,21974
PTGDR2,5046
AIFM3,16231
SOD2,14204
SVOPL,84760
CIRBP,5542
CUL3,115247
ERMP1,48509
FAM122C,58198
MAP2K5,264434
MS4A6A,13059
TSPO,11728
ZNF654,5552
DDOST,9777
ZNF563,16230
KIAA0368,124052
LTBP3,19669
C9orf16,3668
SLC46A3,18932
FARP2,138592
PAM16,11121
METTL21A,16134
HIPK3,96771
GRAMD4,53030
HLA-DQA1,6246
PACS1,174394
LINC00339,6008
PCYOX1,23086
ERCC6L2,93222
TOP3B,25744
CHKB-CPT1B,14138
TSPAN6,7999
SIAH2,22353
VAV1,84698
ZNF436,10416
CCL23,4908
BCOR,126083
NDUFS3,5553
ATP6V1G1,11158
TNFAIP8,125876
DIRAS1,6825
ZNF180,24715
SEMA6C,14977
ARHGAP39,84325
PDCD2L,21769
NUBP1,25510
LOC284454,1773
ATP5EP2,367
SNED1,95388
LRFN4,3070
MYL4,14617
SDHAP1,30358
KCNJ11,4082
RMRP,267
SDHAF1,1130
DDX1,39490
WRNIP1,20313
LOC728606,16017
EIF3H,111007
NDUFAF2,207908
KLHL35,8236
RAB11B,14112
RBM7,8251
SCRIB,24459
PAFAH2,38390
PDIA3,26214
UTP14A,23641
TTLL3,26396
GOSR2,18247
ZNF57,17578
ZNF77,11753
TPRKB,7560
RAP1GAP,73148
IDI2,6952
CEBPG,9017
ABHD5,31842
ZNF717,48226
PLEKHF2,22964
SPECC1,305423
S1PR3,13745
PMP22,35548
RALGPS2,194937
EIF3J,25735
FAM89A,21291
INE1,1007
THEMIS2,14138
SGPL1,65228
C19orf52,1492
TMEM126B,7966
IP6K1,62245
NUP210L,162424
ZNF253,27579
HIST1H2BN,448
DUOX1,35582
ZNF251,34676
TGFBI,34923
SLC6A4,41649
CDC42SE2,130680
ERP27,24487
DNAH1,84178
PPP1R9B,16776
WHAMM,25640
ATRN,180104
TRIM25,26139
MOV10L1,71681
TSC1,53285
FAM13A-AS1,20314
KIAA0125,14664
AMZ2P1,9035
TRAPPC2L,4014
NIPSNAP1,26528
PSMD7,9513
BID,40525
NBN,51335
PCSK4,8980
MSTO1,4797
KIF2C,27948
THRB,377668
GALR2,2681
VPS37A,51132
ZNHIT6,59010
PPM1B,65742
CTSW,3928
SPIB,12114
PVR,22330
YTHDC1,39719
MIF,844
KIAA1324,92818
STMN1,22691
ALOX12P2,46773
PASK,43880
GPLD1,63788
FAM96B,2368
EXOSC1,10102
VPS11,14195
AGAP1,637711
MFNG,17377
CFLAR-AS1,17503
MTERF,7995
DENND5A,126498
CAND2,38142
C12orf23,18269
TUBB4B,2448
LOC646329,32318
SNAI3,8792
AJUBA,11438
SZT2,64362
AKR1E2,21882
MVD,11147
RRP12,44669
WDR3,30677
TMPO,34806
PCNT,121646
FAM102B,78978
PTCH2,23100
ZNF674,47732
CCDC152,45619
MGC57346,17617
EHD1,25983
HLA-DRB1,11066
TTC9C,10156
LOC145783,32329
PMS2CL,16296
STOML2,3265
TRMT5,9615
NR6A1,248873
P2RX1,20075
ODC1,7945
FAM211A,50186
SLC2A4RG,4192
HOOK3,133649
ZNF302,8735
VAV2,230430
C12orf29,14669
ASCC1,121102
PDE5A,134431
FKBP4,10479
DPP9,48611
YRDC,5251
SLC2A8,10753
VWA5B2,11800
SLC35A2,8776
FBRSL1,94616
ZNF669,4410
NUB1,36701
AASDHPPT,21127
CMTM4,81957
GSPT2,2845
HPS6,2671
DVL3,18030
ARSG,161677
CAPRIN2,44962
OSBPL11,66679
RSC1A1,1853
TARBP2,5510
RAB3D,17622
MAP1B,102279
WDR48,44374
ARAF,10821
CEP57,42232
PPAP2A,110190
TRAPPC9,726092
CETP,21921
PPT1,24760
LOC150197,2205
RBBP4,35063
COX5A,17878
TBCD,191122
SLC7A3,5545
PABPC3,2428
OPRL1,20525
GNPTG,11452
CCDC86,9132
DPY19L2P2,105451
DNAJB12,22319
MRPL46,7924
CCDC169,70813
ZC3H7A,46672
PRPF39,31502
TMEM136,8550
MCTP1,577990
MAMDC4,8432
NME4,3562
CLK1,11735
LYPLAL1,39015
OLA1,176190
GPR89B,65247
KIAA0947,67561
EVX1,4028
SLC16A14,34025
MRPS6,69511
FBXO45,20205
WDR61,16362
LATS2,88546
ZNF701,16901
CEP135,84555
IFIH1,51629
TCP10L,10694
AP4B1-AS1,44602
NPEPPS,92198
ANGEL1,25697
LOC100499484-C9ORF174,138869
NIT1,7373
ARID4A,75229
ZNF521,290326
RCHY1,35393
ATP2B1,68018
CISD3,5348
TAF8,30393
ADCK1,133871
LONP2,109196
RPL7L1,7060
ZNF727,33106
KCTD5,26536
KLHDC1,60047
SH2B3,45675
MOGS,4353
GPD1L,62204
MYL6B,5567
NDRG4,49974
RCOR3,57017
BEND5,49007
HOXA4,2273
ID3,1864
C14orf166,15192
TERC,450
ZBTB7B,15895
PRKAG2,321115
FAS,25254
SERPINB8,19345
SLAIN1,66388
WRB,17602
FAM194A,44067
LOC100505687,8404
TNFSF12-TNFSF13,12550
KIAA1549,149937
GRM2,11544
LOC151174,6564
M6PR,9400
CPSF1,16287
XYLB,68216
MITF,228902
EFCAB11,157620
GPI,37673
PRMT1,11298
LOC100506585,11505
ZWILCH,44391
CBX5,49184
FOXRED1,9092
NDUFS7,11705
KCTD6,10264
RPSAP9,1439
ZFP36,2565
CPEB2,67479
PNPLA4,28976
TIPIN,20046
THOC1,53539
NUBPL,299838
AOAH,211605
EDF1,4167
C7orf55-LUC7L2,82325
FLJ34208,1405
FAF1,519001
LOC256880,1984
VPS45,78163
PEA15,10037
CSPG4,38526
MRPS30,6591
DKFZP586I1420,2744
PXN-AS1,11537
TPK1,384112
SOLH,26780
PDE3A,314862
TUB,67474
LINC00173,2099
MKL2,195434
NOL7,5568
ZNF680,43250
KLC3,10780
SAMD11,18840
IGSF10,22719
MTMR9LP,10050
C2orf76,64238
CEP152,73208
PTGES3,24953
ABHD12,96239
RNF7,8594
MIRLET7DHG,27996
C9orf89,17115
MIAT,18994
BDH2,22242
LPGAT1,87315
LOC100288778,3279
NHP2,4496
TTLL11,271681
NAA38,20007
CCS,12800
KRBOX4,27450
RHCE,58623
MIR671,117
DISP2,12822
TMX4,38677
GNPDA1,12386
FAM86B2,10728
TMPPE,6385
PPAPDC1B,6088
WASH3P,15792
CYB561D1,6405
SNTA1,35935
TNIP1,57717
EMR2,45844
KLHL28,37652
VPS39,49603
GJB7,46299
DCHS1,34516
STK38,53578
XPO5,53744
TNFAIP1,11487
CYP2D6,4382
CHAD,4374
CSNK1G2,40175
EXOC5,66423
ZNF850,29336
HES6,1773
ACTN4,82904
COL23A1,352939
IRF5,12094
OXCT1,140624
ATIC,37817
C15orf52,9515
EIF4A3,11969
PPBP,1751
MGST3,25262
AMBRA1,197657
UBE2J2,19942
PHGDH,32430
MTAP,63334
PICALM,112709
HIST2H3D,456
RUSC2,71888
RNF146,21878
CHST11,305100
ZNF16,20530
INPP5E,11189
RRAGB,41097
DYNC1I1,325918
ZFAT,235261
CHCHD3,297205
ITGA4,80849
PMS2P4,26311
LMF2,4759
RAB39B,6326
S100P,3331
LAS1L,22224
VCL,122042
AKAP1,36157
PPARGC1A,98056
THSD7A,461762
NLRP3,32948
PAFAH1B2,32592
CENPW,8501
HMGXB3,52537
KRT6A,6223
SH2D3A,15350
SLC22A23,187586
RNF167,4887
MTX1,5134
DPCD,21321
MYO5C,103480
USP45,83068
DENND1A,550484
C11orf58,19753
PLXDC2,463743
CELF2,331413
LPO,30092
MRPL32,5514
MEX3A,9985
PTMA,5015
OCIAD2,21410
MKRN2,26697
ARHGAP42,303249
PFKFB3,90664
ASPHD2,15698
FUK,25679
ITPK1,179004
TRAF3,134021
PMEL,12607
TMEM41A,9456
VPS9D1,13853
MRM1,7382
RPL14,5080
SORBS1,249641
RNF113A,1296
KIAA0195,43869
NME2,6309
MYBBP1A,16490
GNAQ,311028
TMEM168,24691
INF2,30004
MTERFD2,15238
ACSS1,51952
PISD,12333
DNAJC30,2533
QRICH1,64362
ARMCX2,4595
LOC100507351,18080
ZNF830,1656
ARHGEF7,190457
NDUFS1,36440
IGF2BP2,181300
C4orf3,8026
LOC100507299,42815
HBQ1,845
LGALS9C,18160
HUS1,16337
FEZ2,45928
CLGN,39208
FGD6,140715
TANK,99217
DHRS4-AS1,16358
GNN,86462
RARG,21690
SLC7A5P2,2535
KIAA0391,151757
UPK3BL,5766
CLP1,4121
CFL2,4441
ZNF780A,21786
HIST1H3D,2509
FUT7,2666
KLHL32,216134
PLD1,210089
LOC387895,41561
GNB5,70442
NCK1,86918
TGIF2,20479
KRCC1,28524
ACADM,39312
C17orf98,6301
ADCY3,100016
GPCPD1,66592
TSPAN32,16187
MAGI2,1436516
LMO2,33713
FAM168B,45555
PATE4,6756
ZNF721,59663
ANKRA2,13486
ULK4P3,28013
NAA40,18004
ZSWIM7,23131
SNORA27,125
ANAPC4,41272
GRK4,77131
ALG2,5539
PATL1,32319
TMUB1,2448
IFI44,14286
SHKBP1,14548
CYP2D7P1,4361
UAP1,38337
TREML2,11373
FAM208B,78902
GJC1,32363
ZNF528,20536
CYP2E1,11753
INPP4A,146175
THRA,31674
IFITM1,1281
CALCOCO2,34257
AJAP1,128746
LMNB2,28803
IL17RA,30735
IL7R,22728
RAP1GDS1,182485
ZEB1-AS1,2567
DISC1,414458
KLF10,6978
UTP14C,8909
DIXDC1,95439
KIF13B,195815
SOGA1,86242
MADD,60655
FASTK,4262
ADAM15,11504
INSRR,18047
FOXN2,64639
ACOT11,86610
CASP4,25731
ANKRD34A,5139
GCN1L1,67499
ZNF398,56610
PTOV1,9583
EID2B,1864
CROT,54161
MED10,6600
CHMP1A,13354
NAPSA,7197
SS18L1,38744
MDN1,176211
ZFYVE9,204312
PLIN1,15048
PIGF,35838
WDR36,38330
LYRM1,24771
NMNAT1,42070
WSB2,28459
LOC344595,86272
NT5C3,48684
TLE3,49713
PCNXL3,21127
CARM1,51195
TMEM51,67946
PABPC1L,29259
HEYL,16245
HAS1,10856
OSGEP,8060
TMEM97,9590
PRDX2,5060
DDX31,76112
H3F3A,9295
PLAC9,12526
SREBF2,73269
ETV5,62795
VBP1,23397
CXCR4,3806
RAB14,23950
BACE2,108796
EIF5B,62894
BATF,24550
MIB2,15195
ZNF780B,27948
ZNF547,16034
ATP5SL,8620
GFI1,12115
PRR22,1805
PIK3CD,77382
SEC14L2,28361
BRWD3,140246
STK40,46260
SP140L,76551
TUBGCP2,33707
EIF2B4,6105
ACAD9,33624
SCFD2,493091
COX6A1,2652
CDK3,5093
CTSG,2742
RBBP8,93154
ARHGAP6,528158
AKAP3,29667
SERPINF2,12429
SWI5,12843
TNFSF10,17999
ADCK3,47308
TMSB15A,3089
CD99L2,132480
CENPK,45402
SLC41A1,23940
XKR8,8100
SF3B2,16566
HERC2P2,95994
ATP5F1,12782
IL4I1,39883
PLS3,90002
MAP3K13,206153
ZNRF3-AS1,6477
C9orf142,1558
ASCC3,372616
DLK1,8265
ZFPM1,81560
ZFAND2A,7312
SHMT2,5362
SNORA26,121
FTSJ1,10203
MAFA,2372
GGT7,28138
UMPS,18906
SLC52A2,2731
C17orf80,16319
ANP32A,42386
C19orf25,6028
C17orf50,4182
C19orf44,24958
MAP3K3,73869
SIRT1,33720
ELP2,44851
STRA13,4206
MIR638,99
LHFP,260327
IFNAR2,34589
ZNF813,26557
TSHZ3,74339
TMEM14A,15501
ATP11B,128130
ZNF367,32444
LOC441204,92878
NIPAL2,102234
PRMT7,46292
NUP43,22231
RPP25,2332
LOC100630923,62821
C9orf91,34997
AGPAT9,69960
PDGFC,209783
IARS2,53928
AMY2B,24827
LPPR2,10312
TSKS,23504
MLEC,14718
CN5H6.4,1517
ARHGEF26,136824
PDCL3,13783
STRIP1,23064
MGC27345,10078
C2orf82,6113
OSBPL9,172345
MTFR2,19281
PRMT5,8928
RPS15,2129
PTPN22,57942
ZBTB47,13896
RCAN1,98598
STRADB,29182
PLAC8,24700
OR2L13,163731
POC1B-GALNT4,6849
ARMS2,2689
TXNL4B,9459
CERS5,37516
RFTN1,197870
INPP5J,11722
PGD,21116
MYOM2,100222
CHAF1A,40734
PYCRL,5701
ACAP2,168352
NAT9,5784
NDEL1,32325
WDR90,18466
LINC00265,61055
C17orf107,3279
TMEM131,239553
ITM2B,28958
CDK17,122327
TRIM62,36668
NEAT1,3734
HSPA4,53047
GABPB1-AS1,4132
FEM1C,23983
C17orf61-PLSCR3,14403
CDK8,149813
ABHD14A,6174
CDADC1,45575
C11orf80,98780
MMP14,11010
ERGIC1,118465
CPB2,51889
ZC3H12C,78479
CISD2,23828
ACP6,23466
QPCT,28712
RNPEPL1,10145
PSMD9,29134
MRPS35,45531
IPO8,67014
PGAM5,11930
HNRNPR,34577
NAMPT,36906
ATOX1,15827
ZNF883,15072
SCRN1,70186
ACP1,13413
RXFP2,63330
ZNF808,28394
FAM210B,9735
C1orf52,9718
C1orf109,8950
LINC00612,9481
ACVR2A,85823
ZSCAN31,11637
TSPYL4,4130
ZNF833P,12571
SLC25A19,16469
SNORD34,65
CLEC7A,13492
RAB22A,57792
ANAPC16,19860
ZBTB11,27705
ACADVL,8142
ZNF816-ZNF321P,35776
MSRB1,5060
ZBTB10,36162
ALOX5AP,50950
PSPH,40524
POLR1B,35235
TNFSF9,4929
RPL26L1,10335
METTL4,33965
TNKS,226411
CD22,18192
COQ4,11560
ERP29,9872
MGC72080,5730
POLI,28755
HNMT,52126
POLH,44382
PFDN6,1337
KIAA1841,72163
UBE2G1,97457
CDIP1,28139
LINC00667,8406
GMPPB,2452
DKFZP686I15217,3204
FBXO44,8952
MTO1,39725
DYNLL1,28638
CD34,24800
DYTN,66775
SPTBN1,215129
ATG16L1,44103
LARP1B,149786
RAB15,26343
SAMSN1,98174
SLC50A1,3046
LOC728730,163927
HINT2,2085
OCLN,65812
SARNP,65293
RPL37A,2668
CCDC7,128451
EPHB6,16055
PTPN1,74195
C8orf56,8379
OSGIN2,25999
RPS27,1392
SERPINE2,64271
AFG3L1P,28207
FUNDC1,19336
PREX1,203627
TTC28-AS1,83303
LRCH1,199879
RWDD1,21853
EMC7,17829
PRRG2,9678
PLA2G6,70334
CHD1,71330
ASB5,55547
MLLT3,277546
SNX6,68748
PARK7,23628
SERPINI2,32343
DPY30,15872
RIOK2,22434
HEG1,90248
SNORA50,135
PLEKHG2,15305
PXN,55332
AKIP1,8925
SMAD3,129338
PARS2,7655
C12orf65,24662
C7orf50,141270
THBS1,16388
IFT140,101681
IVD,15826
CDC37,12462
TMEM104,63300
COX11,16805
CNIH3,124070
ZNF483,52677
CEP350,160107
ANKRD17,184000
GFER,3600
LRRC70,2713
SYNE3,58342
PHAX,26337
SHMT1,35669
DGKA,22861
TLR4,13316
USP21,6262
EI24,15277
DSG2,50787
BUB3,11126
DUS3L,6096
ZFHX4-AS1,72396
FITM1,1383
NOL9,33251
HIST1H4B,356
SMPD3,90179
MIA-RAB4B,21407
SNORA33,132
AKTIP,11978
SH3RF3,516210
SEPN1,18046
BLVRB,18034
GPA33,37786
NDUFA10,68030
C6orf89,43100
SLC45A4,17803
KCNN4,14724
FAM151A,14350
LCOR,132181
STX11,41422
PSME3,10618
ARFGEF1,146028
MCM3,20867
ATP8B3,30201
LILRA4,5729
TMED9,3886
IGFALS,4495
GRB2,87633
CCDC88A,132079
SLC9A9,583309
JAM2,78280
CELF5,72372
ACBD5,46925
PTGES2,7769
C18orf8,28337
SNORA47,137
RPL13AP3,1472
P2RY14,66325
PTF1A,1721
LRSAM1,52015
MLL3,301080
HHAT,348042
PACSIN3,8937
CRISPLD1,50085
ECH1,16435
TMEM156,65600
NUDT3,105484
MGME1,22000
VWF,175796
DPPA4,11431
ARL2BP,8507
TRABD,13667
BRD1,51515
SHPRH,79288
PNMA3,4061
DEF8,19329
ZNF33A,49417
CAPN1,30791
C12orf68,2343
SULT1A1,17999
RABEPK,33617
ZNF525,20873
FLJ35390,5247
ZWINT,3835
HLA-F,3956
CHST9,269707
RAG2,6336
LOC401074,7022
MYCN,6446
IFI44L,25742
C19orf24,3723
PSAP,35027
SYVN1,7252
CD53,28737
GCLM,22422
GUCA1B,11672
SLC18A1,38351
POFUT2,23968
AXL,42563
ATP6V1C2,63461
AP3M1,30811
NAT8B,831
GEMIN5,50800
MIR1306,84
ANAPC5,45964
LZTS2,10729
PTPRF,92796
FOPNL,22870
ATP11C,105942
TRAF7,22331
SENP1,63410
Mar-01,27702
ADRBK2,164397
ZNF18,19927
C22orf32,4593
SMIM8,19737
ZNF767,77636
DDX52,31130
CNPY2,5915
MAML1,44436
PARP12,39972
TSR2,4878
DISP1,190906
ZCCHC24,63300
HID1,22061
SIGMAR1,3049
DLG5,135799
CCDC93,98685
NTSR1,53934
CCDC61,23155
SEC22B,20590
HIST1H2AE,563
AKAP10,73404
SLC25A42,49038
MFSD4,33934
TTC39B,136516
CORO2A,71699
CD68,2624
DHX32,44975
NAAA,30358
SELE,11439
SNRNP40,37229
TNRC6B,290991
BNIPL,11047
MAD2L2,17141
BMP1,47187
ABCB10,42113
HIST1H3I,476
COPS7A,7891
GGCT,8220
LGALS3BP,8726
INSIG1,12459
LOC284648,1489
EMILIN2,67062
LOC155060,12031
GIPC2,91523
PLCG2,179000
CALCRL,106331
MKLN1,386543
SVIL,278453
SLC2A11,28666
MAN2B1,20269
FBXW8,120192
IVNS1ABP,20939
FCRLB,5476
PDE7B,343875
STAG3L1,8485
SEC24A,79126
FKBP15,55841
ALG10B,12971
PLK4,18361
LPXN,51295
NAPRT1,3558
SNHG5,1726
CNEP1R1,11810
NF1,282750
FAM229A,973
FRAT2,2204
KSR1,151682
ASNA1,10831
TUBA4A,3637
KIF14,69237
MSTO2P,4637
GMNN,11166
ZSCAN12,20946
NCLN,23698
CHCHD6,256200
BCL11A,102331
SLC9B1,134691
NEK3,27217
ZNF233,15437
JAKMIP3,80000
TRAFD1,28059
FASN,19892
RAB12,29937
RABL2B,16167
LYN,132620
C22orf39,7345
ARHGEF39,5937
RRS1,1705
PCCA-AS1,16578
JAG1,36362
KIAA1191,15743
RNMTL1,10228
NUDT19,21835
ZNF284,15326
PDE6D,48827
ATRIP,18940
CHN2,319823
TECR,36413
FLJ23867,2715
KCNQ1OT1,91670
CYB5R1,5403
DRAM2,22884
SMG8,5240
RANBP17,438123
EIF2S2,23970
DNASE2,6310
HSPE1,3466
LRRC42,21842
CD72,8448
ZNF226,12623
PSMD6-AS2,8219
ETFB,21263
C1QTNF9B-AS1,3214
ZCCHC11,129814
MPL,16660
POU6F1,30758
HPDL,1801
DNAJB9,5105
GLO1,27250
GAPT,4855
ENC1,14018
IL27RA,21165
KLHL6,68180
AMMECR1,246047
RPS6KA5,189826
EPSTI1,105883
TM2D2,7714
DICER1,71194
NUP205,90837
PDRG1,7125
LOC285762,38755
SDK2,309704
NTN1,222458
HAT1,69665
KANK2,33300
GAR1,9227
DDX59,25961
TBRG4,11647
MAPKAP1,269840
CES3,13920
DUSP14,23637
DOCK1,656757
CTNNBIP1,61982
SNF8,14695
GGT1,45254
PLEKHG4B,49714
HPRT1,40523
MTA2,8637
CD27-AS1,12516
PRKCSH,15513
SSR1,32253
FH,22228
THRAP3,80940
TMED7,12971
FANCI,73168
SLC25A4,7121
RHOF,15934
FBXO22-AS1,447
XPO6,113941
RPL13AP6,652
OPLAH,9417
C1orf200,1976
S100PBP,41437
PITPNA-AS1,1177
SLC25A11,3036
TM2D1,44376
BTG3,19300
PRR5L,169029
ZNFX1,32317
SDCCAG8,244086
CXXC1,5979
NAALAD2,57961
KRIT1,47131
DTNB,296449
UBQLN4,18424
ZNF724P,26565
SETD4,25980
RAB3A,7263
SEZ6,51134
APOBEC3C,4560
KBTBD6,5227
KCNA7,5523
SYNRG,94586
DLD,30057
TMED5,30947
LY86,66282
NOP56,5861
GNG2,109496
LOC148696,4217
PCSK5,471695
PSMA1,138758
PKN2,152016
CCDC51,7949
BCL2L2,4997
SPATS2,160519
VAMP2,3828
OBFC1,40727
IRF2BP2,5256
NME1,8530
ZNRF2,83385
ASB1,25265
KIAA1109,192156
CALD1,191316
MAP3K10,23831
CLCN4,80714
CTCF,76778
CHEK2,54091
LXN,6279
UNC93B1,13018
TSNARE1,191102
MEGF6,123553
VPRBP,100720
MAP3K4,125595
EPHX2,53920
AGAP3,57697
AGFG1,89050
SMCHD1,149129
PIGX,23631
KBTBD4,6818
GLB1L2,44450
PRRG4,28188
ZNF177,19597
AKIRIN2,27407
ZNF354C,20084
NFYA,29439
RNF111,109753
RHAG,31697
ISOC1,19277
LOC285972,14486
LRMP,56088
UBXN2A,60317
ABHD8,11342
GBAP1,13709
COL24A1,427205
TRMT11,52844
KIAA0895,65975
LOC100335030,3159
PTPRS,135295
BCL2L12,8774
ZC3H12B,19152
CLUH,22247
PKIA,89166
SPI1,23718
SEPW1,6101
NPFF,948
TADA1,19905
SMG7,81822
BRWD1,128308
TSPAN7,127441
C15orf39,10289
PIKFYVE,92484
GORASP1,11039
ZNF440,20909
PSMD14,103442
POLR3F,17253
SMAP2,49620
RIOK1,28208
GPBP1L1,59326
FBXW9,7725
FBXW7,213983
NSRP1,69668
PLCD1,22167
ZMIZ1,247493
TFAP4,15814
ZBTB42,4115
ENTPD7,51739
FBXO7,24111
AGBL5,18999
NEDD9,199050
SLC29A4,21143
NCRNA00185,5727
MPHOSPH8,39811
NKPD1,10400
NELFCD,13925
ISYNA1,3913
RRAS,4848
FAM109B,5187
LOC100131655,27563
FRMD6,241605
NUP210,104072
RGPD2,68568
ZC3HAV1,66199
HERPUD1,12045
RPS29,9052
CBX3P2,3225
SYNGR1,35639
EIF3C,47171
MBD3,15974
UBL4A,2876
SENP3,9978
CCNA1,11052
LGALS9,18412
FNDC3A,233867
CLIC4,99055
TNFSF13B,38855
ADPRH,10269
PEX6,15370
SUMO2,15273
CMPK1,45042
PC,109850
MATK,23843
DHDDS,39022
NDUFAF4P1,2327
KLHL26,33464
PHOSPHO2-KLHL23,57432
BCS1L,3787
PTAR1,50438
TEX10,50902
ZNF791,18944
LEF1-AS1,8905
PHKG2,12877
TLE4,154778
METAP2,41791
LOC286367,3412
GUCY2D,17670
TCTA,4270
SNORD17,236
AMZ1,35906
SLC25A44,18857
NDNL2,1667
FPR1,6127
TERF1,38890
TIMD4,43973
ZNF81,85354
CTNNAL1,70913
APAF1,90133
SP100,129446
GLIPR2,27161
ZRANB3,331232
ERMN,9021
FGF14-AS2,1127
PTPRC,118507
NUDT16P1,3277
PPIL1,20194
SMIM15,4766
ZNF689,8217
P4HTM,17240
ATP6V1A,65039
RNLS,309461
HAUS3,13764
SAC3D1,3924
URGCP,50495
SPCS3,12306
MED8,5904
XPO4,125445
CCZ1B,27360
SMURF2,117651
GBP1,13056
TDRG1,1468
SLC19A2,22059
JDP2,44895
TRAPPC11,54327
PRDX6,11460
MAP3K12,19168
DOK1,8531
MRPL3,40815
RAVER1,17425
ZNF480,28748
KIF26A,42175
FLI1-AS1,4351
C1orf162,4530
SNRPD3,16891
NRBF2,21779
NOP2,11462
MFSD3,2037
SIAH1,24783
TCF7L2,217427
SCAMP3,6406
NHSL2,232486
ELP5,7887
PPP2CB,27226
RNF14,23454
NR3C1,157581
PHC1,26744
IP6K2,29275
CYP4F2,20050
FSTL1,56857
MKNK1,46887
GSTO1,13270
DPH1,13294
LINC00330,10126
ELAC2,26452
LZTR1,16768
NPM1,23180
FZD6,34433
CDK16,11866
ACTN1,105243
JMJD1C-AS1,1333
BIRC5,11439
STAG3L4,18888
RPL12,3758
RPL27,4525
MROH7,68512
GRN,7979
HERC6,64358
ST3GAL5,49886
COMMD1,230402
MINPP1,48995
TEX264,33117
AURKB,5895
HN1,19431
FAM19A2,484591
SUPT3H,551321
C21orf128,6400
ZNF653,22496
EML6,247007
SLC25A46,23730
CARD8,47860
GP1BB,1231
DLL4,9727
U2SURP,59195
TMEM66,20018
GSDMD,9674
MMACHC,10883
RAC2,18995
PACS2,97314
CR1,145637
WDFY2,177687
SPARC,25958
PLEKHM1P,52343
MAVS,29324
RNF138,39706
SNORA9,132
RNASEH2A,7034
METTL8,117399
ILF3-AS1,2010
CEBPE,2305
HIST1H3G,466
CSRNP2,22466
CD1A,4131
ZNF155,14155
RSBN1,50616
FLT3,97318
ZSWIM1,4057
MTUS2,481336
POLR3K,6653
UBE2K,84746
FGGY,465777
FTSJD2,48377
MMD,29367
TTTY15,29855
ZMYM1,36483
RPRD2,112051
SIAE,40514
SLC9C2,102629
C6orf25,3364
USP27X,2698
SNORA42,133
ANK3,707228
KLHL11,11830
SLC30A9,97028
CDC7,24917
PKP4,224464
ZNF154,8769
FBXL5,51028
