"","Gene_Symbol","Gene_Length"
"13039","ENSG00000196236",75738
"13040","ENSG00000082898",60349
"13041","ENSG00000132953",125445
"13042","ENSG00000124571",53744
"13043","ENSG00000169180",113941
"13044","ENSG00000130227",86916
"13045","ENSG00000184575",44310
"13046","ENSG00000143324",258269
"13047","ENSG00000073050",32266
"13048","ENSG00000196584",29663
"13049","ENSG00000126215",17869
"13050","ENSG00000152422",276262
"13051","ENSG00000079246",96996
"13052","ENSG00000196419",42757
"13054","ENSG00000114127",141404
"13055","ENSG00000088930",86521
"13056","ENSG00000166435",108277
"13057","ENSG00000173950",202882
"13058","ENSG00000093217",68216
"13059","ENSG00000103489",368557
"13060","ENSG00000015532",15119
"13062","ENSG00000015153",81247
"13064","ENSG00000139131",9409
"13065","ENSG00000182362",11398
"13066","ENSG00000065978",19954
"13067","ENSG00000161179",1962
"13068","ENSG00000163872",114807
"13069","ENSG00000127337",31044
"13070","ENSG00000176105",90735
"13071","ENSG00000174851",4587
"13072","ENSG00000167645",12406
"13073","ENSG00000058799",38095
"13074","ENSG00000130733",5913
"13075","ENSG00000137207",5163
"13076","ENSG00000119820",28700
"13077","ENSG00000145817",12555
"13078","ENSG00000181704",38503
"13079","ENSG00000106636",13315
"13080","ENSG00000119596",73944
"13081","ENSG00000136758",44309
"13082","ENSG00000180667",9131
"13083","ENSG00000100027",38245
"13084","ENSG00000175155",70042
"13085","ENSG00000090238",3902
"13086","ENSG00000166793",4857
"13087","ENSG00000119801",13649
"13088","ENSG00000196449",5251
"13089","ENSG00000083896",39719
"13090","ENSG00000047188",81593
"13091","ENSG00000149658",20756
"13092","ENSG00000198492",33154
"13093","ENSG00000185728",44225
"13094","ENSG00000166913",22817
"13095","ENSG00000108953",55722
"13096","ENSG00000170027",32234
"13097","ENSG00000128245",13111
"13098","ENSG00000134308",47000
"13099","ENSG00000164924",34819
"13100","ENSG00000100811",39702
"13101","ENSG00000163374",29590
"13102","ENSG00000230797",2740
"13103","ENSG00000186919",3622
"13106","ENSG00000115085",26292
"13107","ENSG00000132846",10498
"13108","ENSG00000100426",36229
"13109","ENSG00000236287",5369
"13110","ENSG00000257315",2939
"13111","ENSG00000126804",29116
"13112","ENSG00000205189",36162
"13113","ENSG00000066422",27705
"13114","ENSG00000204366",2375
"13115","ENSG00000198081",8034
"13116","ENSG00000109906",190966
"13117","ENSG00000116809",34263
"13118","ENSG00000179456",6217
"13119","ENSG00000181472",27427
"13120","ENSG00000181722",809180
"13121","ENSG00000241560",37167
"13122","ENSG00000173276",23556
"13123","ENSG00000236104",3537
"13124","ENSG00000112365",20721
"13125","ENSG00000089775",16999
"13126","ENSG00000171448",13401
"13127","ENSG00000185670",3221
"13128","ENSG00000177485",7644
"13129","ENSG00000177125",25212
"13130","ENSG00000185278",18281
"13131","ENSG00000177311",125577
"13132","ENSG00000166860",7680
"13133","ENSG00000174282",24883
"13134","ENSG00000184677",79306
"13135","ENSG00000177888",46858
"13136","ENSG00000179627",4115
"13137","ENSG00000169155",33202
"13138","ENSG00000196323",88033
"13139","ENSG00000119574",6024
"13140","ENSG00000130584",61835
"13141","ENSG00000114853",13896
"13142","ENSG00000204859",9277
"13143","ENSG00000168826",31589
"13144","ENSG00000168795",27307
"13145","ENSG00000186130",5272
"13146","ENSG00000178951",21600
"13147","ENSG00000160685",15895
"13148","ENSG00000184828",110041
"13149","ENSG00000160062",66770
"13150","ENSG00000176261",28878
"13151","ENSG00000213588",2964
"13152","ENSG00000104427",53715
"13153","ENSG00000119703",8500
"13154","ENSG00000135482",4248
"13155","ENSG00000058673",58505
"13156","ENSG00000163874",9859
"13157","ENSG00000102053",19152
"13158","ENSG00000149289",78479
"13159","ENSG00000178199",37382
"13160","ENSG00000123200",90580
"13161","ENSG00000100722",50600
"13162","ENSG00000065548",23202
"13163","ENSG00000158545",61583
"13164","ENSG00000014164",103795
"13165","ENSG00000130749",49562
"13166","ENSG00000188177",64462
"13167","ENSG00000122299",46672
"13168","ENSG00000100403",58644
"13169","ENSG00000144161",39225
"13170","ENSG00000105939",66199
"13171","ENSG00000146858",10323
"13172","ENSG00000091732",33107
"13173","ENSG00000126970",118942
"13174","ENSG00000155329",29562
"13176","ENSG00000140948",85608
"13177","ENSG00000121766",67938
"13178","ENSG00000166707",3426
"13179","ENSG00000141664",55160
"13180","ENSG00000165424",63300
"13181","ENSG00000247315",2759
"13182","ENSG00000168228",57609
"13184","ENSG00000147905",237676
"13185","ENSG00000033030",29397
"13186","ENSG00000131732",11563
"13187","ENSG00000139168",14044
"13188","ENSG00000078487",27936
"13189","ENSG00000204186",39625
"13190","ENSG00000160446",3259
"13191","ENSG00000177054",59275
"13192","ENSG00000175048",292420
"13193","ENSG00000102383",155075
"13194","ENSG00000171307",11197
"13195","ENSG00000186908",89620
"13196","ENSG00000204160",29010
"13197","ENSG00000104219",66405
"13198","ENSG00000180776",86798
"13199","ENSG00000175893",82411
"13200","ENSG00000184307",15079
"13201","ENSG00000174165",6936
"13202","ENSG00000163812",60921
"13203","ENSG00000136247",11545
"13204","ENSG00000156599",33185
"13205","ENSG00000023041",16614
"13206","ENSG00000153786",37074
"13207","ENSG00000099904",16166
"13208","ENSG00000188706",40646
"13209","ENSG00000148516",210641
"13210","ENSG00000237036",2567
"13211","ENSG00000169554",136016
"13212","ENSG00000238057",1284
"13213","ENSG00000160445",42146
"13214","ENSG00000104231",19973
"13215","ENSG00000178381",7312
"13216","ENSG00000158552",2867
"13217","ENSG00000156639",335092
"13218","ENSG00000172671",57212
"13219","ENSG00000107372",13822
"13220","ENSG00000086666",78825
"13221","ENSG00000177410",11080
"13222","ENSG00000066827",235261
"13223","ENSG00000248492",2618
"13224","ENSG00000133858",54370
"13225","ENSG00000136367",30794
"13226","ENSG00000140836",275748
"13227","ENSG00000253661",72396
"13228","ENSG00000184517",23711
"13231","ENSG00000142065",44750
"13232","ENSG00000198939",37294
"13233","ENSG00000196867",17853
"13234","ENSG00000180787",17915
"13235","ENSG00000120784",22924
"13236","ENSG00000128016",2565
"13237","ENSG00000185650",8588
"13238","ENSG00000152518",4204
"13239","ENSG00000181638",15884
"13240","ENSG00000196670",13675
"13241","ENSG00000020256",107974
"13242","ENSG00000181007",26689
"13243","ENSG00000184939",27378
"13244","ENSG00000186660",42436
"13246","ENSG00000189420",3305
"13247","ENSG00000162300",4180
"13248","ENSG00000179588",81560
"13249","ENSG00000056097",90388
"13250","ENSG00000005889",66610
"13251","ENSG00000234230",3429
"13252","ENSG00000067646",47435
"13253","ENSG00000165861",57761
"13254","ENSG00000039319",71660
"13255","ENSG00000166140",7493
"13257","ENSG00000100711",17924
"13258","ENSG00000072121",70069
"13259","ENSG00000155256",23786
"13260","ENSG00000159733",149046
"13261","ENSG00000157077",204312
"13262","ENSG00000162078",2112
"13263","ENSG00000197114",28700
"13264","ENSG00000165156",27091
"13266","ENSG00000178764",192854
"13267","ENSG00000174306",121650
"13268","ENSG00000174963",20761
"13269","ENSG00000171649",8130
"13270","ENSG00000269699",66174
"13271","ENSG00000106261",22184
"13272","ENSG00000155592",21533
"13273","ENSG00000189298",19263
"13274","ENSG00000196652",29172
"13275","ENSG00000196345",28260
"13276","ENSG00000198315",15520
"13277","ENSG00000166432",49779
"13278","ENSG00000146007",6207
"13279","ENSG00000172667",54645
"13280","ENSG00000100319",36024
"13281","ENSG00000108175",247493
"13282","ENSG00000122515",20949
"13283","ENSG00000084073",36134
"13284","ENSG00000197056",36483
"13285","ENSG00000121741",133158
"13286","ENSG00000147130",15573
"13287","ENSG00000146463",152977
"13288","ENSG00000132950",40152
"13289","ENSG00000163867",45802
"13291","ENSG00000004838",4619
"13292","ENSG00000015171",120172
"13293","ENSG00000066185",25937
"13294","ENSG00000165724",8406
"13295","ENSG00000101040",147093
"13296","ENSG00000256223",28835
"13297","ENSG00000197020",43587
"13298","ENSG00000181896",11475
"13299","ENSG00000196247",44890
"13300","ENSG00000178150",16209
"13301","ENSG00000152926",16584
"13302","ENSG00000164631",18502
"13303","ENSG00000197961",18917
"13304","ENSG00000196418",50041
"13305","ENSG00000172262",54181
"13306","ENSG00000131849",7408
"13307","ENSG00000125846",28519
"13308","ENSG00000213762",7806
"13309","ENSG00000176293",10503
"13310","ENSG00000196646",26192
"13311","ENSG00000197008",59412
"13312","ENSG00000105708",22640
"13313","ENSG00000196387",27221
"13314","ENSG00000131127",36095
"13315","ENSG00000115568",21715
"13316","ENSG00000166478",67559
"13317","ENSG00000167635",24171
"13318","ENSG00000163848",149685
"13319","ENSG00000179909",8769
"13320","ENSG00000204920",14155
"13321","ENSG00000170631",20530
"13322","ENSG00000170949",36820
"13323","ENSG00000197279",8858
"13324","ENSG00000175787",43713
"13325","ENSG00000186272",10778
"13326","ENSG00000103343",8174
"13327","ENSG00000105497",18460
"13328","ENSG00000188629",19597
"13329","ENSG00000154957",19927
"13330","ENSG00000167384",24715
"13331","ENSG00000197841",8294
"13332","ENSG00000147118",29144
"13333","ENSG00000096654",22376
"13334","ENSG00000147394",59039
"13335","ENSG00000136870",11779
"13336","ENSG00000157429",15278
"13337","ENSG00000005801",21295
"13338","ENSG00000186448",23452
"13339","ENSG00000275111",18881
"13340","ENSG00000132010",9054
"13341","ENSG00000010539",13132
"13342","ENSG00000166261",17366
"13343","ENSG00000122386",7955
"13344","ENSG00000010244",20311
"13345","ENSG00000160321",44848
"13346","ENSG00000121417",9612
"13347","ENSG00000170260",15958
"13348","ENSG00000085644",7748
"13349","ENSG00000149054",31624
"13350","ENSG00000171940",16026
"13351","ENSG00000165804",14658
"13352","ENSG00000165512",4504
"13353","ENSG00000159905",16355
"13354","ENSG00000159885",7768
"13355","ENSG00000178386",15978
"13356","ENSG00000267680",13997
"13357","ENSG00000167380",12623
"13358","ENSG00000131115",24730
"13359","ENSG00000278318",22239
"13360","ENSG00000167377",14614
"13361","ENSG00000159882",10995
"13362","ENSG00000167840",17366
"13363","ENSG00000159915",15437
"13364","ENSG00000263002",18752
"13365","ENSG00000159917",18677
"13366","ENSG00000130856",146566
"13367","ENSG00000196793",18273
"13368","ENSG00000172466",12248
"13369","ENSG00000198105",81558
"13370","ENSG00000196150",24510
"13371","ENSG00000198169",34676
"13372","ENSG00000291080",29310
"13373","ENSG00000256771",27579
"13374","ENSG00000213096",42678
"13375","ENSG00000152454",6876
"13376","ENSG00000197134",38637
"13378","ENSG00000198393",26220
"13379","ENSG00000254004",17659
"13380","ENSG00000006194",7972
"13381","ENSG00000083844",31346
"13382","ENSG00000174652",23152
"13383","ENSG00000185947",43550
"13384","ENSG00000090612",25702
"13386","ENSG00000198039",28335
"13387","ENSG00000171606",30531
"13388","ENSG00000063587",18771
"13389","ENSG00000158805",19939
"13390","ENSG00000198839",137346
"13391","ENSG00000198538",24261
"13392","ENSG00000056277",66249
"13393","ENSG00000137871",103413
"13394","ENSG00000162702",3746
"13395","ENSG00000170265",30762
"13396","ENSG00000167637",21577
"13397","ENSG00000186026",15326
"13398","ENSG00000267508",15969
"13399","ENSG00000187607",21209
"13400","ENSG00000141040",18889
"13401","ENSG00000188994",108137
"13402","ENSG00000170684",4930
"13403","ENSG00000166526",17718
"13404","ENSG00000145908",10591
"13405","ENSG00000089335",8735
"13406","ENSG00000131845",8620
"13407","ENSG00000130803",23035
"13408","ENSG00000171467",33373
"13409","ENSG00000166188",5189
"13410","ENSG00000169740",5019
"13411","ENSG00000226245",1175
"13412","ENSG00000230565",2077
"13413","ENSG00000182986",15174
"13414","ENSG00000213801",15459
"13415","ENSG00000181315",25369
"13416","ENSG00000083812",6533
"13417","ENSG00000249471",6228
"13418","ENSG00000162664",33416
"13419","ENSG00000181894",24453
"13420","ENSG00000109445",13801
"13421","ENSG00000130844",59346
"13422","ENSG00000160961",30902
"13423","ENSG00000198185",13929
"13424","ENSG00000198026",23541
"13425","ENSG00000130684",22618
"13426","ENSG00000189180",49417
"13427","ENSG00000196693",49437
"13428","ENSG00000196378",14224
"13429","ENSG00000131061",60267
"13430","ENSG00000088876",27311
"13431","ENSG00000251247",42860
"13432","ENSG00000113761",44048
"13433","ENSG00000197937",20365
"13434","ENSG00000169981",12050
"13435","ENSG00000169131",19181
"13436","ENSG00000178338",24470
"13437","ENSG00000177932",20084
"13438","ENSG00000198816",4907
"13439","ENSG00000160094",44146
"13440","ENSG00000165244",32444
"13441","ENSG00000075407",29014
"13442","ENSG00000234420",39319
"13443","ENSG00000161298",23292
"13444","ENSG00000188283",17208
"13445","ENSG00000126746",23095
"13446","ENSG00000187595",12450
"13447","ENSG00000151789",330326
"13448","ENSG00000124613",12703
"13449","ENSG00000160908",7023
"13450","ENSG00000186918",40875
"13451","ENSG00000186812",17403
"13452","ENSG00000197024",56610
"13453","ENSG00000176222",7773
"13454","ENSG00000215421",434709
"13455","ENSG00000175213",5149
"13456","ENSG00000147124",36784
"13457","ENSG00000119725",45673
"13458","ENSG00000133250",3586
"13459","ENSG00000170954",25041
"13460","ENSG00000173480",10836
"13461","ENSG00000196724",13488
"13462","ENSG00000105136",6969
"13463","ENSG00000197050",51269
"13464","ENSG00000204947",23560
"13465","ENSG00000130818",10622
"13466","ENSG00000131116",12638
"13467","ENSG00000198521",47119
"13468","ENSG00000118620",39426
"13469","ENSG00000196705",43965
"13470","ENSG00000256087",15396
"13471","ENSG00000197647",20993
"13472","ENSG00000125945",10416
"13473","ENSG00000183621",187301
"13474","ENSG00000171291",3462
"13475","ENSG00000197857",23089
"13476","ENSG00000171295",20909
"13477","ENSG00000197044",17078
"13478","ENSG00000180855",11406
"13479","ENSG00000167685",19727
"13480","ENSG00000185219",37900
"13481","ENSG00000083838",4802
"13482","ENSG00000173275",18642
"13483","ENSG00000124459",22635
"13484","ENSG00000112200",80290
"13485","ENSG00000197714",13583
"13486","ENSG00000197808",29456
"13487","ENSG00000204604",19117
"13488","ENSG00000225614",13286
"13489","ENSG00000197016",15372
"13490","ENSG00000142528",22819
"13491","ENSG00000180035",21796
"13492","ENSG00000198464",28748
"13493","ENSG00000173258",52677
"13494","ENSG00000127081",33007
"13495","ENSG00000198298",11497
"13496","ENSG00000256229",33276
"13497","ENSG00000188033",34703
"13498","ENSG00000229676",33346
"13499","ENSG00000196268",30375
"13500","ENSG00000162714",31423
"13501","ENSG00000174586",8491
"13502","ENSG00000103199",16351
"13503","ENSG00000186446",7477
"13504","ENSG00000196653",11188
"13505","ENSG00000165655",3910
"13506","ENSG00000237149",7454
"13507","ENSG00000081665",29040
"13508","ENSG00000168813",42059
"13509","ENSG00000081386",22181
"13510","ENSG00000198546",4243
"13511","ENSG00000243943",40246
"13512","ENSG00000196700",13166
"13513","ENSG00000163795",3513
"13514","ENSG00000144026",11863
"13515","ENSG00000101493",137509
"13516","ENSG00000197363",10268
"13517","ENSG00000177853",34045
"13518","ENSG00000178163",17528
"13519","ENSG00000175322",56500
"13520","ENSG00000198795",290326
"13521","ENSG00000171443",2774
"13522","ENSG00000203326",20873
"13523","ENSG00000167625",7861
"13524","ENSG00000189164",21907
"13525","ENSG00000167555",20536
"13526","ENSG00000186020",61661
"13527","ENSG00000183647",8384
"13529","ENSG00000178229",10279
"13530","ENSG00000198131",34938
"13531","ENSG00000187187",20571
"13532","ENSG00000152433",16034
"13533","ENSG00000188785",12701
"13534","ENSG00000121406",13551
"13535","ENSG00000251369",9382
"13536","ENSG00000204519",7832
"13537","ENSG00000178935",7831
"13538","ENSG00000172006",16861
"13539","ENSG00000186300",19039
"13540","ENSG00000130544",18507
"13541","ENSG00000167785",13183
"13542","ENSG00000188321",20073
"13543","ENSG00000270011",58391
"13544","ENSG00000171469",13914
"13545","ENSG00000171466",26438
"13546","ENSG00000188868",16230
"13547","ENSG00000249709",26172
